Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time
201401EO40742,531930,183900,-0.099084,51.538538,1,3,2,1,13/10/2014,2,13:57
201401EO40743,532200,182310,-0.095789,51.524186,1,3,2,1,03/10/2014,6,23:20
201401EO40744,529280,186470,-0.136329,51.562247,1,3,2,1,15/10/2014,4,15:46
201401EO40745,530510,186050,-0.11875,51.558189,1,3,1,1,11/10/2014,7,14:45
201401EO40746,530640,185790,-0.116972,51.555823,1,3,2,2,14/10/2014,3,12:08
201401EO40747,531130,185250,-0.11011,51.550856,1,3,2,1,18/10/2014,7,12:50
201401EO40748,530430,183010,-0.121029,51.530888,1,3,1,1,22/10/2014,4,17:20
201401EO40749,531430,183240,-0.106535,51.532724,1,2,1,1,17/10/2014,6,20:50
201401EO40750,531280,182540,-0.108957,51.526468,1,3,2,1,10/09/2014,4,07:00
201401EO40752,531700,183390,-0.102589,51.534009,1,3,2,1,22/10/2014,4,09:24
201401EO40753,530290,186170,-0.121877,51.559319,1,3,2,1,28/09/2014,1,08:12
201401EO40754,530660,185790,-0.116684,51.555818,1,3,1,1,27/09/2014,7,23:52
201401EO40755,531130,186290,-0.109722,51.560203,1,3,2,2,19/10/2014,1,00:40
201401EO40756,530730,185700,-0.115708,51.554993,1,3,1,1,22/10/2014,4,09:58
201401EO40757,532060,182910,-0.097581,51.529611,1,3,2,1,17/10/2014,6,23:30
201401EO40758,530650,184270,-0.117392,51.542161,1,3,2,2,22/10/2014,4,19:01
201401EO40759,531050,186200,-0.110909,51.559412,1,3,2,1,26/10/2014,1,01:40
201401EO40760,530200,186250,-0.123145,51.560058,1,3,2,1,27/10/2014,2,18:44
201401EO40761,531170,185210,-0.109548,51.550488,1,3,2,2,22/10/2014,4,19:22
201401EO40762,531410,182050,-0.107267,51.522034,1,3,1,2,31/10/2014,6,09:35
201401EO40763,531220,185150,-0.108849,51.549937,1,3,2,1,26/10/2014,1,12:03
201401EO40764,531130,182240,-0.11123,51.523807,1,3,2,1,27/10/2014,2,22:10
201401EO40765,532310,182820,-0.094013,51.528744,1,3,2,1,01/10/2014,4,13:23
201401EO40766,531510,182910,-0.105506,51.529739,1,3,2,1,04/10/2014,7,03:45
201401EO40767,532580,183630,-0.089818,51.53596,1,3,2,1,25/10/2014,7,23:35
201401EO40768,529780,186220,-0.129212,51.559886,1,3,2,1,05/10/2014,1,23:00
201401EO40769,530580,184770,-0.118216,51.54667,1,2,2,1,28/10/2014,3,15:00
201401EO40773,533380,185150,-0.077715,51.549431,1,3,2,1,15/10/2014,4,19:40
201401EO40774,532630,182700,-0.089448,51.52759,1,3,2,1,25/10/2014,7,23:20
201401EO40775,530270,187280,-0.121755,51.569299,1,3,2,1,28/10/2014,3,16:40
201401EO40777,531890,183840,-0.099682,51.538008,1,3,2,1,24/10/2014,6,20:05
201401EO40778,531250,183130,-0.10917,51.531777,1,3,2,1,18/10/2014,7,03:48
201401EO40780,531800,184460,-0.100747,51.543601,1,3,2,1,09/11/2014,1,22:20
201401EO40782,529880,186580,-0.127637,51.563098,1,3,3,2,30/10/2014,5,06:30
201401EO40783,532730,182460,-0.088097,51.52541,1,3,2,1,03/11/2014,2,14:20
201401EO40785,531090,185280,-0.110675,51.551135,1,2,2,1,05/11/2014,4,19:45
201401EO40786,531550,181650,-0.105399,51.518407,1,3,2,1,04/11/2014,3,08:40
201401EO40787,530020,185280,-0.126099,51.551383,1,3,2,1,11/11/2014,3,09:40
201401EO40788,530590,184860,-0.118038,51.547477,1,3,2,1,11/11/2014,3,10:35
201401EO40789,531890,186350,-0.098742,51.560565,1,3,1,1,06/11/2014,5,15:40
201401EO40792,530180,185510,-0.123707,51.553413,1,2,2,1,20/10/2014,2,20:17
201401EO40793,530580,184770,-0.118216,51.54667,1,3,2,1,02/11/2014,1,23:20
201401EO40794,531550,182880,-0.10494,51.52946,1,3,2,1,29/10/2014,4,07:20
201401EO40795,532000,184840,-0.097723,51.546969,1,3,2,1,09/11/2014,1,18:20
201401EO40796,529440,186920,-0.133856,51.566254,1,3,2,1,31/10/2014,6,16:30
201401EO40797,531260,186600,-0.107732,51.562958,1,3,2,1,08/11/2014,7,17:30
201401EO40800,530010,186470,-0.125803,51.562079,1,3,2,1,08/11/2014,7,12:15
201401EO40801,530760,186280,-0.11506,51.560199,1,3,2,1,31/10/2014,6,19:47
201401EO40802,532210,182860,-0.095439,51.529127,1,3,2,1,31/10/2014,6,17:55
201401EO40804,532390,182790,-0.092872,51.528455,1,3,1,1,07/10/2014,3,15:38
201401EO40805,532940,182540,-0.085042,51.52608,1,3,2,1,08/10/2014,4,08:20
201401EO40807,529280,186490,-0.136321,51.562427,1,2,2,1,27/10/2014,2,22:05
201401EO40808,531770,182100,-0.102062,51.5224,1,3,2,1,04/11/2014,3,11:04
201401EO40809,530450,185990,-0.119637,51.557664,1,3,2,1,12/10/2014,1,07:30
201401EO40810,531450,183280,-0.106232,51.533078,1,3,1,1,07/10/2014,3,15:00
201401EO40811,529200,185760,-0.137743,51.555885,1,3,4,1,10/10/2014,6,12:35
201401EO40812,531230,187030,-0.108004,51.566829,1,3,2,1,26/10/2014,1,16:28
201401EO40814,531700,183900,-0.102398,51.538592,1,3,2,1,19/10/2014,1,20:40
201401EO40816,530300,185380,-0.122026,51.552217,1,3,2,1,21/10/2014,3,22:35
201401EO40817,531990,183110,-0.098515,51.531425,1,3,2,1,12/11/2014,4,07:45
201401EO40819,531580,183510,-0.104273,51.535115,1,2,2,1,28/10/2014,3,14:10
201401EO40820,532490,185840,-0.090284,51.555841,1,3,2,1,29/10/2014,4,18:15
201401EO40821,530920,184370,-0.113464,51.542997,1,2,2,1,31/10/2014,6,20:00
201401EO40822,532720,184760,-0.087375,51.546082,1,3,2,1,04/11/2014,3,15:15
201401EO40823,531090,185590,-0.110559,51.553921,1,3,2,1,04/11/2014,3,15:40
201401EO40824,531180,182420,-0.110443,51.525413,1,2,2,1,10/11/2014,2,09:35
201401EO40825,532710,182460,-0.088386,51.525415,1,3,1,2,24/11/2014,2,12:00
201401EO40827,530360,186100,-0.120894,51.558673,1,3,2,2,05/10/2014,1,13:30
201401EO40828,530800,187380,-0.114074,51.570075,1,3,1,1,05/11/2014,4,17:03
201401EO40830,531510,181830,-0.105908,51.520034,1,3,1,1,27/09/2014,7,20:19
201401EO40831,529450,185480,-0.134242,51.553311,1,3,1,1,25/10/2014,7,16:30
201401EO40832,530990,184820,-0.112288,51.547025,1,2,2,1,13/11/2014,5,12:30
201401EO40834,531230,185250,-0.108668,51.550833,1,3,2,1,24/11/2014,2,10:05
201401EO40835,531390,183440,-0.107037,51.53453,1,3,2,1,07/11/2014,6,20:15
201401EO40836,532250,184030,-0.094423,51.539632,1,2,1,1,28/11/2014,6,04:40
201401EO40837,531570,183470,-0.104432,51.534758,1,3,2,2,18/11/2014,3,14:20
201401EO40838,531290,185060,-0.107874,51.549112,1,2,2,1,03/11/2014,2,07:02
201401EO40839,530250,183890,-0.123298,51.538838,1,3,1,2,22/11/2014,7,23:55
201401EO40840,531460,183280,-0.106088,51.533076,1,3,2,1,14/11/2014,6,23:30
201401EO40841,531080,185100,-0.110886,51.54952,1,2,2,1,27/11/2014,5,16:45
201401EO40842,532680,182460,-0.088818,51.525422,1,3,2,1,26/11/2014,4,13:45
201401EO40843,532740,185190,-0.086925,51.549941,1,3,4,1,26/11/2014,4,17:52
201401EO40844,530880,185980,-0.113442,51.557475,1,3,2,1,22/11/2014,7,20:30
201401EO40845,530170,185500,-0.123855,51.553325,1,2,1,1,28/11/2014,6,23:50
201401EO40846,530340,186490,-0.121038,51.562183,1,3,1,1,13/11/2014,5,15:46
201401EO40847,530380,185900,-0.12068,51.556872,1,3,2,1,27/11/2014,5,20:15
201401EO40848,530710,183640,-0.116761,51.536485,1,3,2,1,20/10/2014,2,11:00
201401EO40850,531410,182070,-0.10726,51.522214,1,3,2,1,29/11/2014,7,00:20
201401EO40851,530500,186650,-0.118672,51.563584,1,3,2,1,13/11/2014,5,22:00
201401EO40852,530920,186000,-0.112858,51.557645,1,3,2,1,12/11/2014,4,14:45
201401EO40853,532210,182860,-0.095439,51.529127,1,2,2,1,04/09/2014,5,18:13
201401EO40854,531890,182150,-0.100315,51.522821,1,3,1,1,25/11/2014,3,12:24
201401EO40855,531510,185770,-0.104438,51.555441,1,3,2,1,11/11/2014,3,09:15
201401EO40856,531390,183800,-0.106903,51.537765,1,3,1,1,19/09/2014,6,16:50
201401EO40857,531620,184710,-0.103248,51.54589,1,3,3,2,31/10/2014,6,14:00
201401EO40858,529230,186300,-0.137112,51.560731,1,3,2,1,05/10/2014,1,14:21
201401EO40859,530350,186050,-0.121057,51.558226,1,3,2,1,06/11/2014,5,21:00
201401EO40860,529190,186030,-0.137788,51.558313,1,3,2,1,21/11/2014,6,05:50
201401EO40861,532770,182350,-0.087563,51.524412,1,3,2,2,07/11/2014,6,23:20
201401EO40862,530020,185280,-0.126099,51.551383,1,3,2,1,24/10/2014,6,18:49
201401EO40863,531560,184780,-0.104087,51.546533,1,3,1,1,14/11/2014,6,18:40
201401EO40864,531980,182950,-0.098719,51.529989,1,3,2,1,07/11/2014,6,19:30
201401EO40865,531850,182990,-0.100577,51.530379,1,3,2,1,13/11/2014,5,18:55
201401EO40866,533030,184810,-0.082888,51.546458,1,3,1,1,01/10/2014,4,16:00
201401EO40867,532400,182120,-0.092979,51.522432,1,2,2,1,09/11/2014,1,14:20
201401EO40868,532930,185040,-0.084243,51.548548,1,3,2,1,10/11/2014,2,08:32
201401EO40869,531630,184320,-0.10325,51.542383,1,3,2,1,06/11/2014,5,15:04
201401EO40870,531410,186080,-0.105764,51.55825,1,3,1,1,15/08/2014,6,13:30
201401EO40872,531690,182110,-0.103211,51.522508,1,2,2,1,08/12/2014,2,09:13
201401EO40873,531270,182540,-0.109101,51.52647,1,3,2,1,09/11/2014,1,22:40
201401EO40874,531200,185170,-0.10913,51.550121,1,3,2,1,25/10/2014,7,12:17
201401EO40875,529770,185690,-0.129551,51.555125,1,3,2,1,28/11/2014,6,18:15
201401EO40876,532720,185120,-0.087239,51.549317,1,3,1,1,31/10/2014,6,15:28
201401EO40877,530640,184330,-0.117514,51.542702,1,3,1,1,12/11/2014,4,13:00
201401EO40878,531910,182160,-0.100023,51.522906,1,3,2,1,18/11/2014,3,10:10
201401EO40879,530960,184750,-0.112746,51.546403,1,3,2,1,13/11/2014,5,14:50
201401EO40880,531620,182530,-0.104063,51.526299,1,3,2,1,19/11/2014,4,17:40
201401EO40881,531250,185100,-0.108436,51.549481,1,2,1,1,10/11/2014,2,19:01
201401EO40882,532320,182820,-0.093869,51.528741,1,3,2,1,13/11/2014,5,12:15
201401EO40886,533030,184810,-0.082888,51.546458,1,3,2,1,17/11/2014,2,08:00
201401EO40887,529440,187400,-0.13368,51.570568,1,3,2,2,26/11/2014,4,13:30
201401EO40889,530890,186070,-0.113264,51.558281,1,3,2,1,05/12/2014,6,12:56
201401EO40891,532140,184130,-0.095971,51.540556,1,3,2,2,07/12/2014,1,20:42
201401EO40892,531180,185190,-0.109411,51.550306,1,3,2,1,02/12/2014,3,20:50
201401EO40893,532610,182200,-0.089924,51.523102,1,3,1,1,10/12/2014,4,09:30
201401EO40894,531220,187040,-0.108145,51.566922,1,3,1,1,09/12/2014,3,14:55
201401EO40895,531720,184730,-0.101799,51.546046,1,3,1,1,04/12/2014,5,18:30
201401EO40897,531450,186770,-0.104929,51.564442,1,3,1,2,05/12/2014,6,08:42
201401EO40898,530830,183060,-0.115247,51.531245,1,2,1,1,12/12/2014,6,03:00
201401EO40901,531890,183840,-0.099682,51.538008,1,3,2,1,03/11/2014,2,21:00
201401EO40902,530640,184340,-0.11751,51.542792,1,3,1,1,04/11/2014,3,12:20
201401EO40903,530740,183680,-0.116314,51.536838,1,3,1,1,10/11/2014,2,14:50
201401EO40904,530350,187330,-0.120582,51.569729,1,3,2,2,05/11/2014,4,13:25
201401EO40905,531180,185200,-0.109407,51.550396,1,3,3,1,28/11/2014,6,17:05
201401EO40906,531390,182690,-0.107317,51.52779,1,3,2,1,19/11/2014,4,08:44
201401EO40908,531150,184280,-0.110183,51.542135,1,3,2,1,11/12/2014,5,18:15
201401EO40909,530040,184580,-0.126069,51.545087,1,3,1,1,01/12/2014,2,12:05
201401EO40914,532510,184470,-0.090511,51.543525,1,3,2,1,13/11/2014,5,08:48
201401EO40915,530970,185440,-0.112345,51.552601,1,3,2,1,20/11/2014,5,17:00
201401EO40916,531050,186490,-0.110801,51.562019,1,3,1,1,15/12/2014,2,18:45
201401EO40917,530820,182670,-0.115536,51.527743,1,3,2,1,05/12/2014,6,00:10
201401EO40918,530640,183380,-0.117866,51.534165,1,3,2,1,16/12/2014,3,14:42
201401EO40919,531400,183770,-0.10677,51.537493,1,3,2,1,04/12/2014,5,13:50
201401EO40920,531570,183500,-0.104421,51.535027,1,3,2,1,13/12/2014,7,13:30
201401EO40921,530440,185980,-0.119785,51.557577,1,3,1,2,28/11/2014,6,14:30
201401EO40922,531460,186770,-0.104785,51.564439,1,3,1,1,29/11/2014,7,18:45
201401EO40923,532800,183790,-0.086588,51.537346,1,3,2,1,03/12/2014,4,18:05
201401EO40924,532740,184950,-0.087015,51.547784,1,3,2,1,18/12/2014,5,21:30
201401EO40925,532670,182460,-0.088962,51.525424,1,3,2,1,02/10/2014,5,20:19
201401EO40926,529350,186700,-0.135235,51.564298,1,3,1,1,09/12/2014,3,17:58
201401EO40927,529650,186130,-0.131119,51.559107,1,3,2,1,11/12/2014,5,10:02
201401EO40928,531030,185770,-0.111357,51.555553,1,3,2,1,10/12/2014,4,09:30
201401EO40929,532430,183840,-0.091901,51.537882,1,3,2,1,12/12/2014,6,07:44
201401EO40930,531450,183130,-0.106288,51.53173,1,3,2,1,18/12/2014,5,17:00
201401EO40931,531800,181950,-0.101686,51.521045,1,3,1,1,11/12/2014,5,17:05
201401EO40932,531620,184680,-0.103259,51.54562,1,3,2,1,17/12/2014,4,22:00
201401EO40933,531390,186780,-0.10579,51.564546,1,3,1,1,19/12/2014,6,19:18
201401EO40934,531610,183610,-0.103803,51.536007,1,3,2,1,28/11/2014,6,22:50
201401EO40935,532210,182310,-0.095645,51.524184,1,3,2,1,29/10/2014,4,21:18
201401EO40936,532360,182370,-0.093462,51.524688,1,3,2,1,04/12/2014,5,09:45
201401EO40937,531210,185150,-0.108994,51.549939,1,3,1,1,14/12/2014,1,18:25
201401EO40939,531450,183210,-0.106258,51.532449,1,3,1,1,23/09/2014,3,17:35
201401EO40943,531430,185740,-0.105602,51.55519,1,3,2,1,20/12/2014,7,19:30
201401EO40944,531140,182300,-0.111063,51.524343,1,3,2,1,22/11/2014,7,12:21
201401EO40945,530020,184560,-0.126365,51.544912,1,3,2,1,11/12/2014,5,08:00
201401EO40947,531930,184800,-0.098746,51.546626,1,3,1,1,26/12/2014,6,21:40
201401EO40948,531400,186730,-0.105665,51.564094,1,3,1,1,09/12/2014,3,16:16
201401EO40949,531100,183540,-0.111178,51.535496,1,3,2,1,20/12/2014,7,17:45
201401EO40950,531520,181790,-0.105779,51.519672,1,3,2,1,02/12/2014,3,19:00
201401EO49001,530330,183290,-0.122367,51.533428,1,3,1,1,15/10/2014,4,03:12
201401EO49003,532790,182460,-0.087233,51.525396,1,3,2,1,22/12/2014,2,14:55
201401EO49004,530100,186400,-0.124532,51.561429,1,3,2,1,29/11/2014,7,17:37
201401EO49005,531450,183170,-0.106273,51.53209,1,3,3,1,22/12/2014,2,01:20
201401EO49006,533040,184810,-0.082744,51.546456,1,2,2,1,09/09/2014,3,07:57
201401EO49007,531330,183430,-0.107905,51.534454,1,3,1,1,16/12/2014,3,08:17
201401EO49008,529380,186830,-0.134755,51.565459,1,3,1,1,10/12/2014,4,01:30
201401EO49009,531610,184570,-0.103445,51.544634,1,2,2,1,21/12/2014,1,18:52
201401EO49011,529150,185870,-0.138423,51.556885,1,3,2,3,20/11/2014,5,18:38
201401EO49014,530510,183200,-0.119806,51.532577,1,3,2,1,02/12/2014,3,17:01
201401EO49015,529910,187490,-0.126868,51.571269,1,3,2,1,25/11/2014,3,18:03
201401EO49018,529190,186940,-0.137454,51.566491,1,3,2,2,23/11/2014,1,22:05
201401EO49019,530350,186120,-0.121031,51.558856,1,3,2,1,04/12/2014,5,07:12
201401EO49020,531620,184400,-0.103364,51.543104,1,3,2,1,13/12/2014,7,15:15
201401EO49022,530210,184970,-0.123475,51.548553,1,3,1,1,15/12/2014,2,09:08
201401EO49024,530760,186270,-0.115064,51.560109,1,3,3,3,24/10/2014,6,11:25
201401EO49025,531580,183490,-0.10428,51.534935,1,3,2,1,09/12/2014,3,08:40
201401EO49026,532050,184380,-0.097174,51.542824,1,3,2,1,27/11/2014,5,18:00
201401EO49027,530320,187730,-0.120867,51.573331,1,3,2,2,29/12/2014,2,21:41
201401EO49028,529200,186240,-0.137567,51.560198,1,3,1,1,21/11/2014,6,16:59
201401EO49029,530720,183660,-0.11661,51.536663,1,2,2,1,04/11/2014,3,16:05
201401EO49030,531800,183010,-0.10129,51.53057,1,2,3,2,17/12/2014,4,13:15
201401EO49033,530280,184990,-0.122458,51.548717,1,3,2,1,19/12/2014,6,15:30
201401EO49034,530020,185280,-0.126099,51.551383,1,3,3,2,22/12/2014,2,11:13
201401EO49038,530650,183390,-0.117719,51.534252,1,3,2,1,29/10/2014,4,15:10
201401EO49039,531770,184740,-0.101075,51.546124,1,3,1,1,26/12/2014,6,20:10
201401EO49046,530720,183040,-0.11684,51.531091,1,3,2,1,31/12/2014,4,17:30
201401EO49047,529880,187840,-0.127172,51.574421,1,3,1,1,23/09/2014,3,15:30
201401EO49048,530580,183930,-0.118527,51.539121,1,3,2,1,17/11/2014,2,15:30
201401EO49051,530630,184430,-0.117621,51.543603,1,3,2,1,11/11/2014,3,20:36
201401EO49052,529300,186880,-0.13589,51.565927,1,3,1,1,22/12/2014,2,01:22
201401EO49054,531890,183840,-0.099682,51.538008,1,3,2,1,11/12/2014,5,20:20
201401EO49055,530440,183790,-0.120596,51.537896,1,3,1,1,22/12/2014,2,12:46
201401EO49068,531060,186500,-0.110653,51.562106,1,3,2,1,06/12/2014,7,08:12
201401EO49092,531150,182310,-0.110916,51.524431,1,2,2,1,29/09/2014,2,14:30
201401EO49122,531130,185510,-0.110013,51.553193,1,3,2,1,08/12/2014,2,18:59
201401EO49147,531170,182410,-0.11059,51.525325,1,3,1,4,15/12/2014,2,17:10
201401EO49148,530640,185810,-0.116965,51.556003,1,3,2,6,25/12/2014,5,13:47
201401FH10003,522550,180970,-0.235283,51.514318,1,3,2,1,13/01/2014,2,17:30
201401FH10004,522060,178740,-0.243112,51.494382,1,3,1,1,14/01/2014,3,09:14
201401FH10005,525070,176410,-0.2006,51.472785,1,3,3,2,20/01/2014,2,17:16
201401FH10006,524580,177630,-0.207221,51.483857,1,3,2,1,10/01/2014,6,17:35
201401FH10009,522540,180970,-0.235427,51.51432,1,3,2,2,06/01/2014,2,17:08
201401FH10010,524820,178030,-0.203625,51.487399,1,3,1,1,14/01/2014,3,10:09
201401FH10011,522930,181730,-0.229544,51.521066,1,3,3,1,09/01/2014,5,08:22
201401FH10012,523680,180480,-0.219178,51.509668,1,2,1,1,05/01/2014,1,15:00
201401FH10013,522840,180510,-0.231266,51.510121,1,3,1,1,07/01/2014,3,17:15
201401FH10014,523190,179650,-0.226525,51.502316,1,3,1,1,03/01/2014,6,17:04
201401FH10015,524890,177830,-0.202688,51.485586,1,3,1,1,14/01/2014,3,15:24
201401FH10016,523610,178960,-0.220718,51.496023,1,2,2,1,16/01/2014,5,21:48
201401FH10017,525550,176760,-0.193568,51.475824,1,3,2,1,14/01/2014,3,12:35
201401FH10018,524820,178030,-0.203625,51.487399,1,3,2,1,21/01/2014,3,09:00
201401FH10021,524770,178130,-0.20431,51.488309,1,3,2,2,23/01/2014,5,22:45
201401FH10022,523500,178620,-0.222421,51.492991,1,2,2,1,25/01/2014,7,18:55
201401FH10024,524950,176340,-0.202351,51.472182,1,3,2,1,21/01/2014,3,08:30
201401FH10025,525780,175900,-0.190563,51.468044,1,3,1,1,24/01/2014,6,10:30
201401FH10027,522100,178640,-0.24257,51.493475,1,3,2,1,16/01/2014,5,18:16
201401FH10028,524660,177440,-0.206137,51.482132,1,3,2,1,19/01/2014,1,16:10
201401FH10029,522200,178740,-0.241096,51.494352,1,3,1,1,29/01/2014,4,08:04
201401FH10030,521530,181540,-0.249779,51.519661,1,3,1,1,14/01/2014,3,01:18
201401FH10031,523550,179900,-0.221253,51.504484,1,3,2,1,25/01/2014,7,16:30
201401FH10032,526200,176400,-0.184342,51.472444,1,3,2,1,05/01/2014,1,18:45
201401FH10033,523550,179810,-0.221285,51.503675,1,3,2,3,25/01/2014,7,19:18
201401FH10034,523230,178780,-0.226252,51.494488,1,3,2,1,31/01/2014,6,13:07
201401FH10035,525890,175690,-0.189055,51.466132,1,2,2,1,22/01/2014,4,08:30
201401FH10036,525200,177940,-0.198187,51.486506,1,3,2,1,29/01/2014,4,11:45
201401FH10038,524450,178670,-0.208726,51.493232,1,3,2,1,31/01/2014,6,21:49
201401FH10039,523640,179840,-0.219978,51.503925,1,3,2,1,22/01/2014,4,16:00
201401FH10040,523690,177700,-0.220008,51.484681,1,2,1,1,28/01/2014,3,10:04
201401FH10041,525390,177210,-0.195711,51.479904,1,2,2,1,28/01/2014,3,08:25
201401FH10043,526250,176530,-0.183576,51.473601,1,3,1,1,06/02/2014,5,09:20
201401FH10044,524350,179120,-0.210007,51.497299,1,3,2,1,03/02/2014,2,12:49
201401FH10045,522900,179720,-0.230677,51.503008,1,3,2,1,06/02/2014,5,08:20
201401FH10046,523390,178750,-0.223959,51.494184,1,2,1,1,28/01/2014,3,23:15
201401FH10047,523300,179690,-0.224927,51.502651,1,3,2,1,26/01/2014,1,11:15
201401FH10048,523500,179320,-0.222176,51.499282,1,3,2,1,12/02/2014,4,08:55
201401FH10049,524000,176800,-0.215861,51.476525,1,3,2,1,01/02/2014,7,13:45
201401FH10050,524740,176080,-0.205465,51.469892,1,3,2,1,28/01/2014,3,18:50
201401FH10051,525780,175900,-0.190563,51.468044,1,3,1,1,12/02/2014,4,21:50
201401FH10052,522400,180420,-0.237634,51.509408,1,3,2,1,16/01/2014,5,21:10
201401FH10053,523830,176680,-0.21835,51.475484,1,3,2,2,10/02/2014,2,15:45
201401FH10054,524170,177370,-0.213214,51.48161,1,3,1,1,15/02/2014,7,19:09
201401FH10055,524860,177900,-0.203095,51.486222,1,3,2,1,06/02/2014,5,15:15
201401FH10056,524970,176910,-0.201862,51.4773,1,3,2,1,11/02/2014,3,20:45
201401FH10057,524580,178400,-0.20695,51.490777,1,3,2,1,14/02/2014,6,16:05
201401FH10058,521960,180110,-0.244078,51.506717,1,3,1,1,31/01/2014,6,17:40
201401FH10059,525680,176420,-0.191818,51.472739,1,3,2,1,07/01/2014,3,07:30
201401FH10060,525570,175770,-0.193631,51.466922,1,3,1,1,14/02/2014,6,08:00
201401FH10061,523800,179900,-0.217653,51.504429,1,3,2,1,08/02/2014,7,11:50
201401FH10062,523250,180810,-0.225256,51.512728,1,2,1,1,23/02/2014,1,14:35
201401FH10063,521590,180920,-0.249128,51.514076,1,3,2,1,28/01/2014,3,23:45
201401FH10064,523730,179870,-0.218672,51.504175,1,2,2,1,31/01/2014,6,06:54
201401FH10065,525390,177210,-0.195711,51.479904,1,3,2,1,18/01/2014,7,08:41
201401FH10066,525140,177140,-0.199334,51.47933,1,3,2,1,01/02/2014,7,20:20
201401FH10067,523710,177610,-0.219751,51.483868,1,3,2,1,21/02/2014,6,20:14
201401FH10069,522300,180410,-0.239078,51.509339,1,3,2,1,29/01/2014,4,20:40
201401FH10070,523250,178680,-0.225999,51.493585,1,3,2,1,12/02/2014,4,08:15
201401FH10071,523000,178760,-0.229571,51.494358,1,3,2,1,23/02/2014,1,12:12
201401FH10072,524920,176420,-0.202755,51.472908,1,3,2,1,24/02/2014,2,21:45
201401FH10073,524180,176810,-0.213267,51.476575,1,3,2,1,04/02/2014,3,08:45
201401FH10075,523050,181420,-0.227924,51.518254,1,3,3,1,21/02/2014,6,07:22
201401FH10076,522340,180080,-0.238616,51.506365,1,3,1,2,31/01/2014,6,20:25
201401FH10077,522670,180090,-0.23386,51.506383,1,3,2,1,26/02/2014,4,17:24
201401FH10078,523230,180860,-0.225526,51.513182,1,3,2,1,27/02/2014,5,13:35
201401FH10079,524820,177240,-0.203904,51.480299,1,3,1,1,28/02/2014,6,18:00
201401FH10081,522320,179350,-0.239157,51.499808,1,3,2,1,21/02/2014,6,07:10
201401FH10082,523670,180370,-0.21936,51.508682,1,3,2,1,19/02/2014,4,20:30
201401FH10083,522170,179260,-0.241348,51.499032,1,3,2,1,03/03/2014,2,08:30
201401FH10084,521580,180960,-0.249258,51.514438,1,3,2,1,26/02/2014,4,18:25
201401FH10085,523280,179970,-0.225117,51.505172,1,3,1,1,28/02/2014,6,21:05
201401FH10087,522920,178380,-0.230855,51.490961,1,3,2,2,08/03/2014,7,11:52
201401FH10088,524190,179060,-0.212332,51.496795,1,3,2,1,01/03/2014,7,15:41
201401FH10089,523630,177880,-0.220808,51.486312,1,2,1,2,04/03/2014,3,22:31
201401FH10090,525490,177080,-0.194318,51.478713,1,2,2,1,02/03/2014,1,19:10
201401FH10091,524470,176390,-0.209241,51.472737,1,3,2,1,03/03/2014,2,16:47
201401FH10092,524160,178800,-0.212856,51.494464,1,2,2,1,04/03/2014,3,07:25
201401FH10093,522150,180960,-0.241048,51.514315,1,3,5,1,10/03/2014,2,13:50
201401FH10094,525100,176190,-0.200246,51.470801,1,3,1,1,11/02/2014,3,08:10
201401FH10095,522640,180460,-0.234164,51.509715,1,3,2,1,28/02/2014,6,10:09
201401FH10096,525480,176570,-0.194643,51.474132,1,3,1,1,04/03/2014,3,15:30
201401FH10097,522800,180070,-0.231995,51.506175,1,2,2,1,19/02/2014,4,17:00
201401FH10098,522300,179360,-0.239442,51.499903,1,3,1,1,03/03/2014,2,20:21
201401FH10099,525150,176400,-0.199452,51.472677,1,3,1,1,09/03/2014,1,01:40
201401FH10100,523090,179320,-0.22808,51.499372,1,3,2,1,07/03/2014,6,19:31
